0.10458708706380104	0.24969	0.23842481761491285	0.45659	2.2317030272996696	2.43734
0.10849741309337801	0.24969	0.23055027592011612	0.43517	2.2232755897539924	2.41574
0.11248483282921828	0.24969	0.22216476592440415	0.41367	2.214319975797263	2.39405
0.1165538023113255	0.24969	0.21325370726099635	0.39209	2.204820485763914	2.37227
0.12070716587293528	0.24969	0.20380147837206763	0.37042	2.1947605112494273	2.35039
0.12494748591040938	0.24969	0.1937915534820256	0.34864	2.1841225245223583	2.32838
0.12927678211125393	0.24969	0.1832064920621157	0.32675	2.1728880889265945	2.30625
0.13369718652214146	0.24969	0.17202794918080855	0.30473	2.1610377948615422	2.28397
0.13820956040027088	0.24969	0.16023661180266657	0.28256	2.1485513375180787	2.26153
0.142809928989851	0.24969	0.14781227613749337	0.26023	2.135407977454129	2.23892
0.14749445493862368	0.24969	0.13473430592449986	0.23773	2.1215864617344593	2.21613
0.15225562735621256	0.24969	0.12098155396467192	0.21505	2.10706529278486	2.19313
0.15701154622644875	0.24969	0.10653262963664645	0.19217	2.0918308507185124	2.16992
0.16172443477382448	0.24969	0.09137398081442427	0.16907	2.0758725369392828	2.14647
0.1663676141803183	0.24969	0.07549506163115893	0.14574	2.059181488148898	2.12278
0.1709056488637284	0.24969	0.058887052884415425	0.12217	2.041751427101879	2.09882
0.1753241319096377	0.24969	0.04154370855902201	0.09833	2.0235763111657867	2.07459
0.17958874459107488	0.24969	0.023459016085336515	0.07422	2.0046523270747407	2.05005
0.183697186408871	0.24969	0.004629181169057972	0.0498	1.9849743236373563	2.02519
0.18759310859339795	0.24969	-0.014950921753786872	0.02507	-4.440892098500626e-14	0.0
-0.025348013251980106	0.0	-0.035206004666132884	0.0	1.9657485672849973	2.0
-0.02397484091890556	0.0	-0.03408102757704867	0.0	1.9668464109641626	2.0
-0.022665577250791102	0.0	-0.03298864580680849	0.0	1.9679087229405035	2.0
-0.0214552984868166	0.0	-0.031931618964664565	0.0	1.9689373275843636	2.0
-0.020341089990194572	0.0	-0.030908131756746116	0.0	1.969934676162488	2.0
-0.019319712871201933	0.0	-0.029915745111841474	0.0	1.9709036901056187	2.0
-0.018381296189906582	0.0	-0.028951552133715808	0.0	1.9718469884526968	2.0
-0.017521416011501145	0.0	-0.028012946813138484	0.0	1.972767352040794	2.0
-0.01673178220679139	0.0	-0.027097162148415066	0.0	1.9736672593417381	2.0
-0.016001040213986517	0.0	-0.026201731998209965	0.0	1.9745485006626318	2.0
-0.01530694895071072	0.0	-0.025324874962429078	0.0	1.9754109950184784	2.0
-0.014644870528734977	0.0	-0.024466671623368796	0.0	1.9762544897841572	2.0
-0.014010736888470099	0.0	-0.023627373349066616	0.0	1.977078581720093	2.0
-0.01340215962788438	0.0	-0.022807381373013413	0.0	1.977882857440516	2.0
-0.012817770382855809	0.0	-0.0220071070243133	0.0	1.9786669735199602	2.0
-0.012255738828392815	0.0	-0.02122689201993211	0.0	1.9794305900537879	2.0
-0.011714634710280336	0.0	-0.020467074573327082	0.0	1.9801733936585464	2.0
-0.011193396757414042	0.0	-0.019727966508886752	0.0	1.980895119567272	2.0
-0.010691516677052704	0.0	-0.019009831276317612	0.0	1.9815955949305852	2.0
-0.010207553690522175	0.0	-0.018312840865020164	0.0	1.982274632493386	2.0
